2019-04-23 18:30:01.400808,Q1,51,nose poked,5
2019-04-23 18:30:03.344492,Q1,51,magazine nose poked,0
2019-04-23 18:30:24.366642,Q1,51,start,0
2019-04-23 18:30:26.585254,Q1,51,task called,0
2019-04-23 18:30:30.207807,Q1,52,nose poked,5
2019-04-23 18:30:31.731050,Q1,52,magazine nose poked,0
2019-04-23 18:30:52.744984,Q1,52,start,0
2019-04-23 18:35:16.687835,Q1,52,task called,0
2019-04-23 18:35:19.599443,Q1,53,nose poked,5
2019-04-23 18:35:21.192035,Q1,53,magazine nose poked,0
2019-04-23 18:35:42.214393,Q1,53,start,0
2019-04-23 18:35:56.807226,Q1,53,task called,0
2019-04-23 18:35:58.571997,Q1,54,nose poked,5
2019-04-23 18:36:01.142642,Q1,54,magazine nose poked,0
2019-04-23 18:36:22.164813,Q1,54,start,0
2019-04-23 18:36:22.546743,Q1,54,task called,0
2019-04-23 18:36:24.950108,Q1,55,nose poked,5
2019-04-23 18:36:27.595160,Q1,55,magazine nose poked,0
2019-04-23 18:36:48.617545,Q1,55,start,0
2019-04-23 18:37:13.402641,Q1,55,task called,0
2019-04-23 18:37:24.406832,Q1,55,time over,0
2019-04-23 18:37:25.418907,Q1,55,start,0
2019-04-23 18:37:32.560769,Q1,55,task called,0
2019-04-23 18:37:34.950456,Q1,56,nose poked,5
2019-04-23 18:37:36.720406,Q1,56,magazine nose poked,0
2019-04-23 18:37:57.743145,Q1,56,start,0
2019-04-23 18:38:26.268405,Q1,56,task called,0
2019-04-23 18:38:37.276974,Q1,56,time over,0
2019-04-23 18:38:38.288993,Q1,56,start,0
2019-04-23 18:38:44.575573,Q1,56,task called,0
2019-04-23 18:38:48.370256,Q1,57,nose poked,5
2019-04-23 18:38:50.117662,Q1,57,magazine nose poked,0
2019-04-23 18:39:11.140072,Q1,57,start,0
2019-04-23 18:40:31.243308,Q1,57,task called,0
2019-04-23 18:40:34.805217,Q1,58,nose poked,5
2019-04-23 18:40:38.306822,Q1,58,magazine nose poked,0
2019-04-23 18:40:59.329285,Q1,58,start,0
2019-04-23 18:43:24.068544,Q1,58,task called,0
2019-04-23 18:43:28.157997,Q1,59,nose poked,5
2019-04-23 18:43:30.132985,Q1,59,magazine nose poked,0
2019-04-23 18:43:51.155593,Q1,59,start,0
2019-04-23 18:44:29.284195,Q1,59,task called,0
2019-04-23 18:44:35.276108,Q1,60,nose poked,5
2019-04-23 18:44:36.841778,Q1,60,magazine nose poked,0
2019-04-23 18:44:57.864678,Q1,60,start,0
2019-04-23 18:44:57.866396,Q1,60,task called,0
2019-04-23 18:45:08.877694,Q1,60,time over,0
2019-04-23 18:45:09.894464,Q1,60,start,0
2019-04-23 18:45:10.309918,Q1,60,task called,0
2019-04-23 18:45:15.906203,Q1,61,nose poked,5
2019-04-23 18:45:22.423787,Q1,61,magazine nose poked,0
2019-04-23 18:45:43.446476,Q1,61,start,0
2019-04-23 18:46:53.227430,Q1,61,task called,0
2019-04-23 18:47:04.236993,Q1,61,time over,0
2019-04-23 18:47:05.253235,Q1,61,start,0
2019-04-23 18:48:02.932639,Q1,61,task called,0
2019-04-23 18:48:05.306673,Q1,62,nose poked,5
2019-04-23 18:48:07.016408,Q1,62,magazine nose poked,0
2019-04-23 18:48:28.038929,Q1,62,start,0
2019-04-23 18:48:39.700131,Q1,62,task called,0
2019-04-23 18:48:50.703802,Q1,62,time over,0
2019-04-23 18:48:51.715473,Q1,62,start,0
2019-04-23 18:50:10.415995,Q1,62,task called,0
2019-04-23 18:50:12.799066,Q1,63,nose poked,5
2019-04-23 18:50:18.618660,Q1,63,magazine nose poked,0
2019-04-23 18:50:39.641077,Q1,63,start,0
2019-04-23 18:51:08.357017,Q1,63,task called,0
2019-04-23 18:51:10.536613,Q1,64,nose poked,5
2019-04-23 18:51:12.243775,Q1,64,magazine nose poked,0
2019-04-23 18:51:33.265861,Q1,64,start,0
2019-04-23 19:11:32.478002,Q1,64,task called,0
2019-04-23 19:11:35.480808,Q1,65,nose poked,5
2019-04-23 19:11:37.126415,Q1,65,magazine nose poked,0
2019-04-23 19:11:58.149051,Q1,65,start,0
2019-04-23 19:13:39.950945,Q1,65,task called,0
2019-04-23 19:13:43.380034,Q1,66,nose poked,5
2019-04-23 19:13:45.446192,Q1,66,magazine nose poked,0
2019-04-23 19:14:06.468430,Q1,66,start,0
2019-04-23 19:15:01.796009,Q1,66,task called,0
2019-04-23 19:15:09.027972,Q1,67,nose poked,5
2019-04-23 19:15:10.688950,Q1,67,magazine nose poked,0
2019-04-23 19:15:31.711366,Q1,67,start,0
2019-04-23 19:15:31.713832,Q1,67,task called,0
2019-04-23 19:15:42.730057,Q1,67,time over,0
2019-04-23 19:15:43.744544,Q1,67,start,0
2019-04-23 19:16:42.214811,Q1,67,task called,0
2019-04-23 19:16:45.264740,Q1,68,nose poked,5
2019-04-23 19:16:46.829896,Q1,68,magazine nose poked,0
2019-04-23 19:17:07.852030,Q1,68,start,0
2019-04-23 19:17:15.461480,Q1,68,task called,0
2019-04-23 19:17:18.924750,Q1,69,nose poked,5
2019-04-23 19:17:21.893335,Q1,69,magazine nose poked,0
2019-04-23 19:17:42.915699,Q1,69,start,0
2019-04-23 20:15:39.934709,Q1,69,task called,0
2019-04-23 20:15:44.108842,Q1,70,nose poked,5
2019-04-23 20:15:46.054783,Q1,70,magazine nose poked,0
2019-04-23 20:16:07.076992,Q1,70,start,0
2019-04-23 20:16:09.315824,Q1,70,task called,0
2019-04-23 20:16:12.725825,Q1,71,nose poked,5
2019-04-23 20:16:15.118473,Q1,71,magazine nose poked,0
2019-04-23 20:16:36.140878,Q1,71,start,0
2019-04-23 20:17:42.917054,Q1,71,task called,0
2019-04-23 20:17:45.869947,Q1,72,nose poked,5
2019-04-23 20:17:47.588762,Q1,72,magazine nose poked,0
2019-04-23 20:18:08.611226,Q1,72,start,0
2019-04-23 20:18:28.726855,Q1,72,task called,0
2019-04-23 20:18:31.303445,Q1,73,nose poked,5
2019-04-23 20:18:33.731613,Q1,73,magazine nose poked,0
2019-04-23 20:18:54.753194,Q1,73,start,0
2019-04-23 20:20:08.798387,Q1,73,task called,0
2019-04-23 20:20:11.005273,Q1,74,nose poked,5
2019-04-23 20:20:13.763704,Q1,74,magazine nose poked,0
2019-04-23 20:20:34.785968,Q1,74,start,0
2019-04-23 20:21:48.844384,Q1,74,task called,0
2019-04-23 20:21:54.347129,Q1,75,nose poked,5
2019-04-23 20:21:56.031180,Q1,75,magazine nose poked,0
2019-04-23 20:22:17.053384,Q1,75,start,0
2019-04-23 20:23:48.596071,Q1,75,task called,0
2019-04-23 20:23:50.989085,Q1,76,nose poked,5
2019-04-23 20:23:52.665062,Q1,76,magazine nose poked,0
2019-04-23 20:24:13.687072,Q1,76,start,0
2019-04-23 20:57:53.496094,Q1,76,task called,0
2019-04-23 20:57:55.828033,Q1,77,nose poked,5
2019-04-23 20:57:57.924802,Q1,77,magazine nose poked,0
2019-04-23 20:58:18.946864,Q1,77,start,0
2019-04-23 21:03:52.050121,Q1,77,task called,0
