2019-07-09 17:41:50.492470,T0,0,0,start,0
2019-07-09 17:42:26.139670,T0,0,0,reward,0
2019-07-09 17:43:45.061448,T0,1,1,reward,0
2019-07-09 17:46:13.152710,T0,2,2,reward,0
2019-07-09 17:46:50.931737,T0,3,3,reward,0
2019-07-09 17:47:25.587621,T0,4,4,reward,0
2019-07-09 17:48:03.717462,T0,5,5,reward,0
2019-07-09 17:48:58.739306,T0,6,6,reward,0
2019-07-09 17:49:34.519830,T0,7,7,reward,0
2019-07-09 17:50:32.166804,T0,8,8,reward,0
2019-07-09 17:50:46.820552,T0,9,9,reward,0
2019-07-09 17:51:09.521016,T0,10,10,reward,0
2019-07-09 17:52:26.550122,T0,11,11,reward,0
2019-07-09 17:54:21.133693,T0,12,12,reward,0
2019-07-09 17:55:12.947945,T0,13,13,reward,0
2019-07-09 17:55:31.058715,T0,14,14,reward,0
2019-07-09 17:56:06.899564,T0,15,15,reward,0
2019-07-09 17:56:15.093373,T0,16,16,reward,0
2019-07-09 17:58:42.235868,T0,17,17,reward,0
2019-07-09 17:59:57.045528,T0,18,18,reward,0
2019-07-09 18:00:11.348479,T0,19,19,reward,0
2019-07-09 18:00:27.931665,T0,20,20,reward,0
2019-07-09 18:02:08.640418,T0,21,21,reward,0
2019-07-09 18:02:47.112054,T0,22,22,reward,0
2019-07-09 18:06:53.811612,T0,23,23,reward,0
2019-07-09 18:07:31.049660,T0,24,24,reward,0
2019-07-09 18:07:51.025104,T0,25,25,reward,0
2019-07-09 18:08:06.559839,T0,26,26,reward,0
2019-07-09 18:08:22.793729,T0,27,27,reward,0
2019-07-09 18:08:39.004310,T0,28,28,reward,0
2019-07-09 18:09:35.864352,T0,29,29,reward,0
2019-07-09 18:13:04.547548,T0,30,30,reward,0
2019-07-09 18:13:39.728366,T0,31,31,reward,0
2019-07-09 18:13:55.878834,T0,32,32,reward,0
2019-07-09 18:13:59.986426,T0,33,33,reward,0
2019-07-09 18:14:16.103388,T0,34,34,reward,0
2019-07-09 18:14:54.188141,T0,35,35,reward,0
2019-07-09 18:15:02.299768,T0,36,36,reward,0
2019-07-09 18:15:47.792052,T0,37,37,reward,0
2019-07-09 18:16:03.911521,T0,38,38,reward,0
2019-07-09 18:17:27.394498,T0,39,39,reward,0
2019-07-09 18:17:39.545731,T0,40,40,reward,0
2019-07-09 18:19:39.015938,T0,41,41,reward,0
2019-07-09 18:19:43.123442,T0,42,42,reward,0
2019-07-09 18:19:48.871193,T0,43,43,reward,0
2019-07-09 18:22:52.215045,T0,44,44,reward,0
2019-07-09 18:23:02.112412,T0,45,45,reward,0
2019-07-09 18:23:18.231932,T0,46,46,reward,0
2019-07-09 18:23:38.106124,T0,47,47,reward,0
2019-07-09 18:23:59.485269,T0,48,48,reward,0
2019-07-09 18:24:14.071085,T0,49,49,reward,0
2019-07-09 18:24:46.079790,NoTC,0,0,start,0
2019-07-09 18:24:46.080990,NoTC,0,0,correct holes,1/3/5/7/9
2019-07-09 18:26:37.904485,NoTC,0,1,nose poke,9
2019-07-09 18:26:37.905647,NoTC,0,1,reward,9
2019-07-09 18:26:38.019325,NoTC,0,1,nose poke after rew,9
2019-07-09 18:26:38.531708,NoTC,0,1,nose poke after rew,9
2019-07-09 18:26:52.347110,NoTC,0,1,nose poke after rew,1
2019-07-09 18:26:52.859432,NoTC,0,1,nose poke after rew,1
2019-07-09 18:27:05.659683,NoTC,0,1,magazine nose poked,0
2019-07-09 18:27:09.665412,NoTC,0,1,ITI,4
2019-07-09 18:27:09.667044,NoTC,1,1,start,0
2019-07-09 18:27:09.668327,NoTC,1,1,correct holes,1/3/5/7/9
2019-07-09 18:27:55.695331,NoTC,1,2,nose poke,1
2019-07-09 18:27:55.697219,NoTC,1,2,reward,1
2019-07-09 18:27:55.813610,NoTC,1,2,nose poke after rew,1
2019-07-09 18:28:58.375993,NoTC,1,2,nose poke after rew,1
2019-07-09 18:31:10.212383,NoTC,1,2,magazine nose poked,0
2019-07-09 18:31:14.220032,NoTC,1,2,ITI,4
2019-07-09 18:31:14.221649,NoTC,2,2,start,0
2019-07-09 18:31:14.222870,NoTC,2,2,correct holes,1/3/5/7/9
2019-07-09 18:31:47.775993,NoTC,2,3,nose poke,3
2019-07-09 18:31:47.777195,NoTC,2,3,reward,3
2019-07-09 18:31:47.890843,NoTC,2,3,nose poke after rew,3
2019-07-09 18:31:48.403088,NoTC,2,3,nose poke after rew,3
2019-07-09 18:31:49.070723,NoTC,2,3,nose poke after rew,3
2019-07-09 18:33:13.256447,NoTC,2,3,magazine nose poked,0
2019-07-09 18:33:17.262140,NoTC,2,3,ITI,4
2019-07-09 18:33:17.263835,NoTC,3,3,start,0
2019-07-09 18:33:17.265131,NoTC,3,3,correct holes,1/3/5/7/9
2019-07-09 18:33:25.317632,NoTC,3,4,nose poke,5
2019-07-09 18:33:25.318970,NoTC,3,4,reward,5
2019-07-09 18:33:48.392610,NoTC,3,4,magazine nose poked,0
2019-07-09 18:33:52.398531,NoTC,3,4,ITI,4
2019-07-09 18:33:52.400326,NoTC,4,4,start,0
2019-07-09 18:33:52.401732,NoTC,4,4,correct holes,1/3/5/7/9
2019-07-09 18:35:00.182476,NoTC,4,5,nose poke,7
2019-07-09 18:35:00.189690,NoTC,4,5,reward,7
2019-07-09 18:35:00.303382,NoTC,4,5,nose poke after rew,7
2019-07-09 18:35:05.131704,NoTC,4,5,nose poke after rew,9
2019-07-09 18:35:11.761964,NoTC,4,5,nose poke after rew,1
2019-07-09 18:35:12.420427,NoTC,4,5,nose poke after rew,1
2019-07-09 18:35:16.753661,NoTC,4,5,magazine nose poked,0
2019-07-09 18:35:20.759762,NoTC,4,5,ITI,4
2019-07-09 18:35:20.761868,NoTC,5,5,start,0
2019-07-09 18:35:20.763640,NoTC,5,5,correct holes,1/3/5/7/9
2019-07-09 18:40:08.353133,NoTC,5,6,nose poke,3
2019-07-09 18:40:08.354296,NoTC,5,6,reward,3
2019-07-09 18:40:55.363352,NoTC,5,6,magazine nose poked,0
2019-07-09 18:40:59.369038,NoTC,5,6,ITI,4
2019-07-09 18:40:59.370758,NoTC,6,6,start,0
2019-07-09 18:40:59.383405,NoTC,6,6,correct holes,1/3/5/7/9
2019-07-09 18:44:15.545911,NoTC,6,7,nose poke,3
2019-07-09 18:44:15.547078,NoTC,6,7,reward,3
2019-07-09 18:44:30.406918,NoTC,6,7,magazine nose poked,0
2019-07-09 18:44:34.412811,NoTC,6,7,ITI,4
2019-07-09 18:44:34.414432,NoTC,7,7,start,0
2019-07-09 18:44:34.415697,NoTC,7,7,correct holes,1/3/5/7/9
2019-07-09 18:45:04.894904,NoTC,7,8,nose poke,9
2019-07-09 18:45:04.896108,NoTC,7,8,reward,9
2019-07-09 18:45:05.009841,NoTC,7,8,nose poke after rew,9
2019-07-09 18:45:05.522434,NoTC,7,8,nose poke after rew,9
2019-07-09 18:45:33.194993,NoTC,7,8,magazine nose poked,0
2019-07-09 18:45:37.200871,NoTC,7,8,ITI,4
2019-07-09 18:45:37.202530,NoTC,8,8,start,0
2019-07-09 18:45:37.203836,NoTC,8,8,correct holes,1/3/5/7/9
2019-07-09 18:45:49.686863,NoTC,8,9,nose poke,5
2019-07-09 18:45:49.688224,NoTC,8,9,reward,5
2019-07-09 18:45:49.806083,NoTC,8,9,nose poke after rew,5
2019-07-09 18:45:50.318326,NoTC,8,9,nose poke after rew,5
2019-07-09 18:46:03.934528,NoTC,8,9,magazine nose poked,0
2019-07-09 18:46:07.940163,NoTC,8,9,ITI,4
2019-07-09 18:46:07.941793,NoTC,9,9,start,0
2019-07-09 18:46:07.943089,NoTC,9,9,correct holes,1/3/5/7/9
2019-07-09 18:49:32.225848,NoTC,9,10,nose poke,3
2019-07-09 18:49:32.227204,NoTC,9,10,reward,3
2019-07-09 18:49:32.342531,NoTC,9,10,nose poke after rew,3
2019-07-09 18:49:41.711841,NoTC,9,10,magazine nose poked,0
2019-07-09 18:49:45.717720,NoTC,9,10,ITI,4
2019-07-09 18:49:45.719531,NoTC,10,10,start,0
2019-07-09 18:49:45.720874,NoTC,10,10,correct holes,1/3/5/7/9
2019-07-09 18:51:08.536729,NoTC,10,11,nose poke,1
2019-07-09 18:51:08.537891,NoTC,10,11,reward,1
2019-07-09 18:51:08.650820,NoTC,10,11,nose poke after rew,1
2019-07-09 18:51:09.162491,NoTC,10,11,nose poke after rew,1
2019-07-09 18:51:23.982210,NoTC,10,11,magazine nose poked,0
2019-07-09 18:51:27.989760,NoTC,10,11,ITI,4
2019-07-09 18:51:27.991392,NoTC,11,11,start,0
2019-07-09 18:51:27.992741,NoTC,11,11,correct holes,1/3/5/7/9
2019-07-09 18:53:34.211662,NoTC,11,12,nose poke,5
2019-07-09 18:53:34.212840,NoTC,11,12,reward,5
2019-07-09 18:53:34.326498,NoTC,11,12,nose poke after rew,5
2019-07-09 18:53:48.182763,NoTC,11,12,magazine nose poked,0
2019-07-09 18:53:52.189198,NoTC,11,12,ITI,4
2019-07-09 18:53:52.203147,NoTC,12,12,start,0
2019-07-09 18:53:52.205371,NoTC,12,12,correct holes,1/3/5/7/9
2019-07-09 18:56:05.507054,NoTC,12,13,nose poke,3
2019-07-09 18:56:05.508272,NoTC,12,13,reward,3
2019-07-09 18:56:19.075880,NoTC,12,13,magazine nose poked,0
2019-07-09 18:56:23.081580,NoTC,12,13,ITI,4
2019-07-09 18:56:23.083186,NoTC,13,13,start,0
2019-07-09 18:56:23.084220,NoTC,13,13,correct holes,1/3/5/7/9
2019-07-09 18:58:50.252266,NoTC,13,14,nose poke,9
2019-07-09 18:58:50.253493,NoTC,13,14,reward,9
2019-07-09 18:58:50.367270,NoTC,13,14,nose poke after rew,9
2019-07-09 18:59:25.435793,NoTC,13,14,magazine nose poked,0
2019-07-09 18:59:29.442113,NoTC,13,14,ITI,4
2019-07-09 18:59:29.443796,NoTC,14,14,start,0
2019-07-09 18:59:29.444850,NoTC,14,14,correct holes,1/3/5/7/9
2019-07-09 19:00:41.430487,NoTC,14,15,nose poke,3
2019-07-09 19:00:41.431628,NoTC,14,15,reward,3
2019-07-09 19:00:41.547980,NoTC,14,15,nose poke after rew,3
2019-07-09 19:00:42.526394,NoTC,14,15,nose poke after rew,5
2019-07-09 19:00:44.939934,NoTC,14,15,nose poke after rew,7
2019-07-09 19:01:01.636802,NoTC,14,15,magazine nose poked,0
2019-07-09 19:01:05.642492,NoTC,14,15,ITI,4
2019-07-09 19:01:05.644080,NoTC,15,15,start,0
2019-07-09 19:01:05.645187,NoTC,15,15,correct holes,1/3/5/7/9
2019-07-09 19:02:16.073621,NoTC,15,16,nose poke,5
2019-07-09 19:02:16.074832,NoTC,15,16,reward,5
