2019-06-25 14:02:39.756971,T0,0,0,start,0
2019-06-25 14:11:17.857854,T0,0,0,start,0
2019-06-25 14:11:49.906210,T0,0,0,reward,0
2019-06-25 14:13:20.073958,T0,1,1,reward,0
2019-06-25 14:14:02.104663,T0,2,2,reward,0
2019-06-25 14:14:36.580778,T0,3,3,reward,0
2019-06-25 14:16:09.527609,T0,4,4,reward,0
2019-06-25 14:16:51.253269,T0,5,5,reward,0
2019-06-25 14:18:35.825624,T0,6,6,reward,0
2019-06-25 14:20:00.782890,T0,7,7,reward,0
2019-06-25 14:20:52.235987,T0,8,8,reward,0
2019-06-25 14:21:38.949535,T0,9,9,reward,0
2019-06-25 14:23:14.206005,T0,10,10,reward,0
2019-06-25 14:24:34.526167,T0,11,11,reward,0
2019-06-25 14:25:46.191706,T0,12,12,reward,0
2019-06-25 14:26:37.183511,T0,13,13,reward,0
2019-06-25 14:27:05.734940,T0,14,14,reward,0
2019-06-25 14:27:43.451296,T0,15,15,reward,0
2019-06-25 14:29:23.553683,T0,16,16,reward,0
2019-06-25 14:30:00.466916,T0,17,17,reward,0
2019-06-25 14:30:53.002573,T0,18,18,reward,0
2019-06-25 14:31:29.025202,T0,19,19,reward,0
2019-06-25 14:32:09.877589,T0,20,20,reward,0
2019-06-25 14:32:36.970252,T0,21,21,reward,0
2019-06-25 14:33:16.655193,T0,22,22,reward,0
2019-06-25 14:33:28.138537,T0,23,23,reward,0
2019-06-25 14:35:23.094118,T0,24,24,reward,0
2019-06-25 14:35:29.386781,T0,25,25,reward,0
2019-06-25 14:35:42.693352,T0,26,26,reward,0
2019-06-25 14:35:47.676682,T0,27,27,reward,0
2019-06-25 14:36:17.261007,T0,28,28,reward,0
2019-06-25 14:39:28.498534,T0,29,29,reward,0
2019-06-25 14:39:43.544352,T0,30,30,reward,0
2019-06-25 14:41:24.997838,T0,31,31,reward,0
2019-06-25 14:42:50.517672,T0,32,32,reward,0
2019-06-25 14:43:07.699065,T0,33,33,reward,0
2019-06-25 14:44:22.814925,T0,34,34,reward,0
2019-06-25 14:44:32.440173,T0,35,35,reward,0
2019-06-25 14:45:35.943752,T0,36,36,reward,0
2019-06-25 14:46:23.108325,T0,37,37,reward,0
2019-06-25 14:47:47.975107,T0,38,38,reward,0
2019-06-25 14:49:15.742579,T0,39,39,reward,0
2019-06-25 14:50:15.385499,T0,40,40,reward,0
2019-06-25 14:51:29.187636,T0,41,41,reward,0
2019-06-25 14:54:29.338571,T0,42,42,reward,0
2019-06-25 14:54:41.040602,T0,43,43,reward,0
2019-06-25 14:55:32.583889,T0,44,44,reward,0
2019-06-25 14:56:15.922686,T0,45,45,reward,0
2019-06-25 14:56:38.686843,T0,46,46,reward,0
2019-06-25 14:56:54.889043,T0,47,47,reward,0
2019-06-25 14:57:02.536218,T0,48,48,reward,0
2019-06-25 14:57:10.643531,T0,49,49,reward,0
2019-06-25 14:57:42.677663,No TC,0,0,start,0
2019-06-25 14:57:42.678969,No TC,0,0,correct holes,1/3/5/7/9
2019-06-25 14:59:19.533544,No TC,0,1,nose poke,7
2019-06-25 14:59:19.534931,No TC,0,1,reward,7
2019-06-25 14:59:19.658613,No TC,0,1,nose poke after rew,7
